Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location
31,379,465,1118847016800,41.399,1289.073,6452044.488,1872476.475,15.5,6.9,2,48.05,-5.83,4,NA,NA,NA,NA,NA,NA,25,34,52.71,1.1,us-101
31,380,465,1118847016900,41.318,1293.856,6452048.134,1872473.388,15.5,6.9,2,47.44,-6.61,4,NA,NA,NA,NA,NA,NA,25,34,52.77,1.11,us-101
31,381,465,1118847017000,41.28,1298.57,6452051.703,1872470.311,15.5,6.9,2,46.75,-7.06,4,NA,NA,NA,NA,NA,NA,25,34,52.94,1.13,us-101
31,382,465,1118847017100,41.291,1303.203,6452055.187,1872467.243,15.5,6.9,2,46.11,-6.14,4,NA,NA,NA,NA,NA,NA,25,34,53.25,1.15,us-101
31,383,465,1118847017200,41.354,1307.762,6452058.593,1872464.176,15.5,6.9,2,45.71,-2.65,4,NA,NA,NA,NA,NA,NA,25,34,53.73,1.18,us-101
31,384,465,1118847017300,41.417,1312.296,6452062.021,1872461.107,15.5,6.9,2,45.61,1,4,NA,NA,NA,NA,NA,NA,25,34,54.31,1.19,us-101
31,385,465,1118847017400,41.483,1316.851,6452065.448,1872458.038,15.5,6.9,2,45.72,2.22,4,NA,NA,NA,NA,NA,NA,25,34,54.89,1.2,us-101
31,386,465,1118847017500,41.548,1321.438,6452068.875,1872454.97,15.5,6.9,2,45.9,1.27,4,NA,NA,NA,NA,NA,NA,25,34,55.45,1.21,us-101
31,387,465,1118847017600,41.613,1326.032,6452072.302,1872451.901,15.5,6.9,2,46.11,2.07,4,NA,NA,NA,NA,NA,NA,25,34,56,1.21,us-101
31,388,465,1118847017700,41.685,1330.629,6452075.705,1872448.845,15.5,6.9,2,46.51,5.76,4,NA,NA,NA,NA,NA,NA,25,34,56.54,1.22,us-101
31,389,465,1118847017800,41.703,1335.284,6452079.203,1872445.777,15.5,6.9,2,47.25,9.41,4,NA,NA,NA,NA,NA,NA,25,34,57.02,1.21,us-101
31,390,465,1118847017900,41.715,1340.045,6452082.788,1872442.642,15.5,6.9,2,48.25,10.97,4,NA,NA,NA,NA,NA,NA,25,34,57.39,1.19,us-101
31,391,465,1118847018000,41.735,1344.934,6452086.461,1872439.419,15.5,6.9,2,49.25,9.44,4,NA,NA,NA,NA,NA,NA,25,34,57.62,1.17,us-101
31,392,465,1118847018100,41.749,1349.929,6452090.223,1872436.128,15.5,6.9,2,49.99,5.77,4,NA,NA,NA,NA,NA,NA,25,34,57.76,1.16,us-101
31,393,465,1118847018200,41.709,1354.982,6452094.079,1872432.825,15.5,6.9,2,50.39,2.04,4,NA,NA,NA,NA,NA,NA,25,34,57.93,1.15,us-101
31,394,465,1118847018300,41.676,1360.047,6452097.91,1872429.535,15.5,6.9,2,50.52,0,4,NA,NA,NA,NA,NA,NA,25,34,58.21,1.15,us-101
31,395,465,1118847018400,41.643,1365.101,6452101.742,1872426.245,15.5,6.9,2,50.52,-0.12,4,NA,NA,NA,NA,NA,NA,25,34,58.59,1.16,us-101
31,396,465,1118847018500,41.609,1370.15,6452105.574,1872422.955,15.5,6.9,2,50.52,0.17,4,NA,NA,NA,NA,NA,NA,25,34,58.97,1.17,us-101
31,397,465,1118847018600,41.577,1375.208,6452109.405,1872419.665,15.5,6.9,2,50.49,-0.61,4,NA,NA,NA,NA,NA,NA,25,34,59.28,1.17,us-101
31,398,465,1118847018700,41.541,1380.265,6452113.248,1872416.369,15.5,6.9,2,50.32,-2.43,4,NA,NA,NA,NA,NA,NA,25,34,59.56,1.18,us-101
31,399,465,1118847018800,41.512,1385.299,6452117.073,1872413.079,15.5,6.9,2,49.98,-4.51,4,NA,NA,NA,NA,NA,NA,25,34,59.87,1.2,us-101
31,400,465,1118847018900,41.504,1390.282,6452120.833,1872409.818,15.5,6.9,2,49.5,-5.47,4,NA,NA,NA,NA,NA,NA,25,34,60.24,1.22,us-101
31,401,465,1118847019000,41.494,1395.199,6452124.553,1872406.594,15.5,6.9,2,49.02,-4.48,4,NA,NA,NA,NA,NA,NA,25,34,60.67,1.24,us-101
31,402,465,1118847019100,41.506,1400.065,6452128.207,1872403.398,15.5,6.9,2,48.68,-2.42,4,NA,NA,NA,NA,NA,NA,25,34,61.16,1.26,us-101
31,403,465,1118847019200,41.525,1404.909,6452131.845,1872400.208,15.5,6.9,2,48.52,-0.63,4,NA,NA,NA,NA,NA,NA,25,34,61.68,1.27,us-101
31,404,465,1118847019300,41.541,1409.738,6452135.493,1872397.012,15.5,6.9,2,48.6,2.05,4,NA,NA,NA,NA,NA,NA,25,34,62.23,1.28,us-101
31,405,465,1118847019400,41.557,1414.599,6452139.141,1872393.817,15.5,6.9,2,48.88,3.65,4,NA,NA,NA,NA,NA,NA,25,34,62.77,1.28,us-101
31,406,465,1118847019500,41.573,1419.517,6452142.789,1872390.621,15.5,6.9,2,49.08,1.63,4,NA,NA,NA,NA,NA,NA,25,34,63.25,1.29,us-101
31,407,465,1118847019600,41.583,1424.451,6452146.437,1872387.425,15.5,6.9,2,49.08,-1.59,4,NA,NA,NA,NA,NA,NA,25,34,63.72,1.3,us-101
31,408,465,1118847019700,41.567,1429.362,6452150.086,1872384.237,15.5,6.9,2,48.96,-2.48,4,NA,NA,NA,NA,NA,NA,25,34,64.21,1.31,us-101
31,409,465,1118847019800,41.564,1434.226,6452153.727,1872381.039,15.5,6.9,2,48.88,0.73,4,NA,NA,NA,NA,NA,NA,25,34,64.75,1.32,us-101
31,410,465,1118847019900,41.587,1439.092,6452157.373,1872377.802,15.5,6.9,2,49.09,4.16,4,NA,NA,NA,NA,NA,NA,25,34,65.28,1.33,us-101
31,411,465,1118847020000,41.622,1444.012,6452161.052,1872374.52,15.5,6.9,2,49.58,5.61,4,NA,NA,NA,NA,NA,NA,25,34,65.75,1.33,us-101
31,412,465,1118847020100,41.629,1448.985,6452164.78,1872371.232,15.5,6.9,2,50.24,7.47,4,NA,NA,NA,NA,NA,NA,25,34,66.16,1.32,us-101
31,413,465,1118847020200,41.617,1454.034,6452168.574,1872367.911,15.5,6.9,2,51.09,9.48,4,NA,NA,NA,NA,NA,NA,25,34,66.53,1.3,us-101
31,414,465,1118847020300,41.591,1459.189,6452172.452,1872364.535,15.5,6.9,2,52.02,9.62,4,NA,NA,NA,NA,NA,NA,25,34,66.86,1.29,us-101
31,415,465,1118847020400,41.534,1464.462,6452176.451,1872361.094,15.5,6.9,2,52.74,5.77,4,NA,NA,NA,NA,NA,NA,25,34,67.17,1.27,us-101
31,416,465,1118847020500,41.453,1469.809,6452180.532,1872357.613,15.5,6.9,2,52.96,-1.01,4,NA,NA,NA,NA,NA,NA,25,34,67.41,1.27,us-101
31,417,465,1118847020600,41.302,1475.145,6452184.654,1872354.188,15.5,6.9,2,52.57,-7.38,4,NA,NA,NA,NA,NA,NA,25,34,67.6,1.29,us-101
31,418,465,1118847020700,41.186,1480.384,6452188.653,1872350.826,15.5,6.9,2,51.75,-9.92,4,NA,NA,NA,NA,NA,NA,25,34,67.89,1.31,us-101
31,419,465,1118847020800,41.085,1485.499,6452192.57,1872347.516,15.5,6.9,2,50.88,-8.07,4,NA,NA,NA,NA,NA,NA,25,34,68.42,1.34,us-101
31,420,465,1118847020900,41.063,1490.52,6452196.33,1872344.238,15.5,6.9,2,50.29,-3.98,4,NA,NA,NA,NA,NA,NA,25,34,69.17,1.38,us-101
31,421,465,1118847021000,41.053,1495.494,6452200.091,1872340.943,15.5,6.9,2,50.15,1.15,4,NA,NA,NA,NA,NA,NA,25,34,70.13,1.4,us-101
31,422,465,1118847021100,41.043,1500.479,6452203.83,1872337.668,15.5,6.9,2,50.53,6.37,4,NA,NA,NA,NA,NA,NA,25,34,71.12,1.41,us-101
31,423,465,1118847021200,40.992,1505.535,6452207.653,1872334.374,15.5,6.9,2,51.37,10.7,4,NA,NA,NA,NA,NA,NA,25,34,72,1.4,us-101
31,424,465,1118847021300,40.959,1510.727,6452211.562,1872330.98,15.5,6.9,2,52.5,11.2,4,NA,NA,NA,NA,NA,NA,25,34,72.61,1.38,us-101
31,425,465,1118847021400,40.972,1516.035,6452215.551,1872327.455,15.5,6.9,2,53.64,10.69,4,NA,NA,NA,NA,NA,NA,25,34,72.99,1.36,us-101
31,426,465,1118847021500,41.002,1521.481,6452219.627,1872323.83,15.5,6.9,2,54.46,6.24,4,NA,NA,NA,NA,NA,NA,25,34,73.09,1.34,us-101
31,427,465,1118847021600,40.991,1526.988,6452223.786,1872320.187,15.5,6.9,2,54.89,1.9,4,NA,NA,NA,NA,NA,NA,25,34,73.07,1.33,us-101
31,428,465,1118847021700,40.98,1532.52,6452227.923,1872316.563,15.5,6.9,2,54.84,-2.79,4,NA,NA,NA,NA,NA,NA,25,34,73.02,1.33,us-101
31,429,465,1118847021800,40.969,1537.998,6452232.06,1872312.939,15.5,6.9,2,54.52,-4.16,4,NA,NA,NA,NA,NA,NA,25,34,73.04,1.34,us-101
31,430,465,1118847021900,40.959,1543.399,6452236.185,1872309.325,15.5,6.9,2,54.46,0.89,4,NA,NA,NA,NA,NA,NA,25,34,73.14,1.34,us-101
31,431,465,1118847022000,40.948,1548.804,6452240.336,1872305.701,15.5,6.9,2,54.9,8.18,4,NA,NA,NA,NA,NA,NA,25,34,73.22,1.33,us-101
31,432,465,1118847022100,40.959,1554.313,6452244.554,1872302.029,15.5,6.9,2,55.81,11.2,4,NA,NA,NA,NA,NA,NA,25,34,73.2,1.31,us-101
31,433,465,1118847022200,40.996,1559.963,6452248.814,1872298.288,15.5,6.9,2,56.83,8.77,4,NA,NA,NA,NA,NA,NA,25,34,73.11,1.29,us-101
31,434,465,1118847022300,41.03,1565.734,6452253.143,1872294.491,15.5,6.9,2,57.4,2.49,4,NA,NA,NA,NA,NA,NA,25,34,73.06,1.27,us-101
31,435,465,1118847022400,41.06,1571.518,6452257.504,1872290.671,15.5,6.9,2,57.4,-2.38,4,NA,NA,NA,NA,NA,NA,25,34,73.17,1.27,us-101
31,436,465,1118847022500,41.09,1577.274,6452261.838,1872286.874,15.5,6.9,2,56.99,-6.26,4,NA,NA,NA,NA,NA,NA,25,34,73.45,1.29,us-101
31,437,465,1118847022600,41.117,1582.952,6452266.105,1872283.139,15.5,6.9,2,56.33,-7.5,4,NA,NA,NA,NA,NA,NA,25,34,74.04,1.31,us-101
31,438,465,1118847022700,41.113,1588.538,6452270.333,1872279.48,15.5,6.9,2,55.68,-5.97,4,NA,NA,NA,NA,NA,NA,25,34,74.67,1.34,us-101
31,439,465,1118847022800,41.111,1594.058,6452274.495,1872275.875,15.5,6.9,2,55.23,-3.14,4,NA,NA,NA,NA,NA,NA,25,34,75.19,1.36,us-101
31,440,465,1118847022900,41.113,1599.549,6452278.638,1872272.281,15.5,6.9,2,55.02,-0.77,4,NA,NA,NA,NA,NA,NA,25,34,75.66,1.38,us-101
31,441,465,1118847023000,41.117,1605.039,6452282.791,1872268.676,15.5,6.9,2,54.98,0.22,4,NA,NA,NA,NA,NA,NA,25,34,76.17,1.39,us-101
31,442,465,1118847023100,41.12,1610.537,6452286.945,1872265.071,15.5,6.9,2,54.99,0.15,4,NA,NA,NA,NA,NA,NA,25,34,76.67,1.39,us-101
31,443,465,1118847023200,41.123,1616.039,6452291.099,1872261.466,15.5,6.9,2,55,0,4,NA,NA,NA,NA,NA,NA,25,34,77.17,1.4,us-101
31,444,465,1118847023300,41.127,1621.54,6452295.253,1872257.861,15.5,6.9,2,54.98,-0.28,4,NA,NA,NA,NA,NA,NA,25,34,77.67,1.41,us-101
31,445,465,1118847023400,41.13,1627.036,6452299.406,1872254.256,15.5,6.9,2,54.97,-0.07,4,NA,NA,NA,NA,NA,NA,25,34,78.17,1.42,us-101
31,446,465,1118847023500,41.134,1632.521,6452303.56,1872250.651,15.5,6.9,2,55.08,1.7,4,NA,NA,NA,NA,NA,NA,25,34,78.73,1.43,us-101
31,447,465,1118847023600,41.138,1637.98,6452307.691,1872247.065,15.5,6.9,2,55.75,10.25,4,NA,NA,NA,NA,NA,NA,25,34,79.2,1.42,us-101
31,448,465,1118847023700,41.124,1643.631,6452311.891,1872243.442,15.5,6.9,2,57.04,11.2,4,NA,NA,NA,NA,NA,NA,25,34,79.33,1.39,us-101
31,449,465,1118847023800,41.144,1649.403,6452316.135,1872239.737,15.5,6.9,2,58,7.85,4,NA,NA,NA,NA,NA,NA,25,34,79.23,1.37,us-101
31,450,465,1118847023900,41.095,1655.337,6452320.439,1872236.002,15.5,6.9,2,57.99,-7.85,4,NA,NA,NA,NA,NA,NA,25,34,79.07,1.36,us-101
31,451,465,1118847024000,41.024,1661.1,6452324.682,1872232.297,15.5,6.9,2,56.94,-11.2,4,NA,NA,NA,NA,NA,NA,25,34,79.24,1.39,us-101
31,452,465,1118847024100,40.939,1666.738,6452328.88,1872228.652,15.5,6.9,2,55.44,-11.2,4,NA,NA,NA,NA,NA,NA,25,34,79.65,1.44,us-101
31,453,465,1118847024200,40.827,1672.157,6452333.005,1872225.109,15.5,6.9,2,54.7,-1.63,4,NA,NA,NA,NA,NA,NA,25,34,80.23,1.47,us-101
31,454,465,1118847024300,40.71,1677.569,6452337.08,1872221.618,15.5,6.9,2,54.92,6.05,4,NA,NA,NA,NA,NA,NA,25,34,80.81,1.47,us-101
31,455,465,1118847024400,40.646,1683.057,6452341.215,1872218,15.5,6.9,2,55.77,11.2,4,NA,NA,NA,NA,NA,NA,25,34,81.33,1.46,us-101
31,456,465,1118847024500,40.647,1688.694,6452345.41,1872214.243,15.5,6.9,2,56.94,11.2,4,NA,NA,NA,NA,NA,NA,25,34,81.69,1.43,us-101
31,457,465,1118847024600,40.727,1694.462,6452349.658,1872210.331,15.5,6.9,2,57.92,8.12,4,NA,NA,NA,NA,NA,NA,25,34,81.92,1.41,us-101
31,458,465,1118847024700,40.835,1700.328,6452353.992,1872206.306,15.5,6.9,2,58.49,3.14,4,NA,NA,NA,NA,NA,NA,25,34,82.04,1.4,us-101
31,459,465,1118847024800,40.926,1706.216,6452358.301,1872202.325,15.5,6.9,2,58.69,0,4,NA,NA,NA,NA,NA,NA,25,34,82.15,1.4,us-101
31,460,465,1118847024900,41.017,1712.139,6452362.61,1872198.345,15.5,6.9,2,58.23,-7.66,4,NA,NA,NA,NA,NA,NA,25,34,82.3,1.41,us-101
31,461,465,1118847025000,41.108,1717.928,6452366.919,1872194.364,15.5,6.9,2,57.17,-11.2,4,NA,NA,NA,NA,NA,NA,25,34,82.67,1.45,us-101
31,462,465,1118847025100,41.199,1723.567,6452371.228,1872190.383,15.5,6.9,2,56.43,-6.44,4,NA,NA,NA,NA,NA,NA,25,34,83.3,1.48,us-101
31,463,465,1118847025200,41.394,1729.106,6452375.538,1872186.402,15.5,6.9,2,56.41,6.07,4,NA,NA,NA,NA,NA,NA,25,34,84.11,1.49,us-101
31,464,465,1118847025300,41.615,1734.729,6452379.847,1872182.407,15.5,6.9,2,57.02,11.2,4,NA,NA,NA,NA,NA,NA,25,34,84.87,1.49,us-101
31,465,465,1118847025400,41.825,1740.53,6452384.156,1872178.426,15.5,6.9,2,57.77,3.43,4,NA,NA,NA,NA,NA,NA,25,34,85.46,1.48,us-101
31,466,465,1118847025500,41.979,1746.389,6452388.464,1872174.519,15.5,6.9,2,57.81,-4.75,4,NA,NA,NA,NA,NA,NA,25,34,85.95,1.49,us-101
31,467,465,1118847025600,42.061,1752.142,6452392.77,1872170.709,15.5,6.9,2,57.4,-3.81,4,NA,NA,NA,NA,NA,NA,25,34,86.53,1.51,us-101
31,468,465,1118847025700,42.087,1757.85,6452397.075,1872166.974,15.5,6.9,2,57.12,-1.85,4,NA,NA,NA,NA,NA,NA,25,34,87.14,1.53,us-101
31,469,465,1118847025800,42.103,1763.543,6452401.38,1872163.252,15.5,6.9,2,57,-0.34,4,NA,NA,NA,NA,NA,NA,25,34,87.75,1.54,us-101
31,470,465,1118847025900,42.131,1769.237,6452405.684,1872159.515,15.5,6.9,2,56.98,0.16,4,NA,NA,NA,NA,NA,NA,25,34,88.35,1.55,us-101
31,471,465,1118847026000,42.158,1774.938,6452409.989,1872155.779,15.5,6.9,2,56.98,-0.16,4,NA,NA,NA,NA,NA,NA,25,34,88.97,1.56,us-101
31,472,465,1118847026100,42.185,1780.635,6452414.294,1872152.043,15.5,6.9,2,56.97,-0.11,4,NA,NA,NA,NA,NA,NA,25,34,89.62,1.57,us-101
31,473,465,1118847026200,42.212,1786.303,6452418.599,1872148.307,15.5,6.9,2,57.23,4.24,4,NA,NA,NA,NA,NA,NA,25,34,90.34,1.58,us-101
31,474,465,1118847026300,42.239,1792.011,6452422.883,1872144.588,15.5,6.9,2,57.97,10.21,4,NA,NA,NA,NA,NA,NA,25,34,90.95,1.57,us-101
31,475,465,1118847026400,42.232,1797.853,6452427.239,1872140.853,15.5,6.9,2,58.98,11.2,4,NA,NA,NA,NA,NA,NA,25,34,91.28,1.55,us-101
31,476,465,1118847026500,42.206,1803.813,6452431.677,1872137.027,15.5,6.9,2,60,9.28,4,NA,NA,NA,NA,NA,NA,25,34,91.45,1.52,us-101
31,477,465,1118847026600,42.214,1809.893,6452436.189,1872133.085,15.5,6.9,2,60.78,5.08,4,NA,NA,NA,NA,NA,NA,25,34,91.54,1.51,us-101
31,478,465,1118847026700,42.237,1816.011,6452440.782,1872129.053,15.5,6.9,2,61.18,3.15,4,NA,NA,NA,NA,NA,NA,25,34,91.73,1.5,us-101
31,479,465,1118847026800,42.225,1822.151,6452445.447,1872125.005,15.5,6.9,2,61.41,1.79,4,NA,NA,NA,NA,NA,NA,25,34,91.97,1.5,us-101
31,480,465,1118847026900,42.213,1828.316,6452450.091,1872120.974,15.5,6.9,2,61.52,-0.09,4,NA,NA,NA,NA,NA,NA,25,34,92.16,1.5,us-101
31,481,465,1118847027000,42.201,1834.47,6452454.736,1872116.943,15.5,6.9,2,61.51,-0.31,4,NA,NA,NA,NA,NA,NA,25,34,92.35,1.5,us-101
31,482,465,1118847027100,42.188,1840.618,6452459.381,1872112.912,15.5,6.9,2,61.48,-0.18,4,NA,NA,NA,NA,NA,NA,25,34,92.56,1.51,us-101
31,483,465,1118847027200,42.177,1846.761,6452464.025,1872108.881,15.5,6.9,2,61.5,0.43,4,NA,NA,NA,NA,NA,NA,25,34,92.77,1.51,us-101
31,484,465,1118847027300,42.161,1852.902,6452468.664,1872104.86,15.5,6.9,2,61.65,2.26,4,NA,NA,NA,NA,NA,NA,25,34,92.99,1.51,us-101
31,485,465,1118847027400,42.149,1859.063,6452473.308,1872100.829,15.5,6.9,2,61.99,4.62,4,NA,NA,NA,NA,NA,NA,25,34,93.18,1.5,us-101
31,486,465,1118847027500,42.139,1865.277,6452477.997,1872096.757,15.5,6.9,2,62.49,5.76,4,NA,NA,NA,NA,NA,NA,25,34,93.34,1.49,us-101
31,487,465,1118847027600,42.193,1871.561,6452482.702,1872092.586,15.5,6.9,2,62.99,4.62,4,NA,NA,NA,NA,NA,NA,25,34,93.42,1.48,us-101
31,488,465,1118847027700,42.346,1877.931,6452487.388,1872088.3,15.5,6.9,2,63.02,-2.7,4,NA,NA,NA,NA,NA,NA,25,34,93.28,1.48,us-101
31,489,465,1118847027800,42.532,1884.256,6452492.06,1872083.982,15.5,6.9,2,62.46,-8.87,4,NA,NA,NA,NA,NA,NA,25,34,93.02,1.49,us-101
31,490,465,1118847027900,42.685,1890.438,6452496.746,1872079.697,15.5,6.9,2,61.97,-4.67,4,NA,NA,NA,NA,NA,NA,25,34,92.9,1.5,us-101
31,491,465,1118847028000,42.834,1896.56,6452501.482,1872075.471,15.5,6.9,2,61.95,4.31,4,NA,NA,NA,NA,NA,NA,25,34,93.01,1.5,us-101
31,492,465,1118847028100,42.957,1902.732,6452506.243,1872071.272,15.5,6.9,2,62.45,9.3,4,NA,NA,NA,NA,NA,NA,25,34,93.21,1.49,us-101
31,493,465,1118847028200,43.098,1909.047,6452510.992,1872067.059,15.5,6.9,2,63.17,5.04,4,NA,NA,NA,NA,NA,NA,25,34,93.33,1.48,us-101
31,494,465,1118847028300,43.239,1915.43,6452515.741,1872062.846,15.5,6.9,2,63.47,-0.19,4,NA,NA,NA,NA,NA,NA,25,34,93.35,1.47,us-101
31,495,465,1118847028400,43.389,1921.781,6452520.488,1872058.623,15.5,6.9,2,63.4,-1.06,4,NA,NA,NA,NA,NA,NA,25,34,93.4,1.47,us-101
31,496,465,1118847028500,43.531,1928.123,6452525.237,1872054.41,15.5,6.9,2,63.24,-2.18,4,NA,NA,NA,NA,NA,NA,25,34,93.46,1.48,us-101
31,497,465,1118847028600,43.631,1934.44,6452529.991,1872050.246,15.5,6.9,2,63,-2.73,4,NA,NA,NA,NA,NA,NA,25,34,93.55,1.48,us-101
31,498,465,1118847028700,43.677,1940.724,6452534.752,1872046.148,15.5,6.9,2,62.76,-2.21,4,NA,NA,NA,NA,NA,NA,25,34,93.66,1.49,us-101
31,499,465,1118847028800,43.681,1946.982,6452539.518,1872042.1,15.5,6.9,2,62.6,-1.07,4,NA,NA,NA,NA,NA,NA,25,34,93.84,1.5,us-101
31,500,465,1118847028900,43.678,1953.23,6452544.284,1872038.062,15.5,6.9,2,62.53,-0.2,4,NA,NA,NA,NA,NA,NA,25,34,93.98,1.5,us-101
31,501,465,1118847029000,43.683,1959.53,6452549.05,1872034.013,15.5,6.9,2,62.06,-7.27,4,NA,NA,NA,NA,NA,NA,25,34,93.97,1.51,us-101
31,502,465,1118847029100,43.687,1965.705,6452553.816,1872029.965,15.5,6.9,2,61.01,-11.2,4,NA,NA,NA,NA,NA,NA,25,34,94.07,1.54,us-101
31,503,465,1118847029200,43.692,1971.73,6452558.582,1872025.917,15.5,6.9,2,60.26,-6.7,4,NA,NA,NA,NA,NA,NA,25,34,94.38,1.57,us-101
31,504,465,1118847029300,43.705,1977.645,6452563.348,1872021.869,15.5,6.9,2,60.26,6.69,4,NA,NA,NA,NA,NA,NA,25,34,94.92,1.58,us-101
31,505,465,1118847029400,43.837,1983.673,6452568.108,1872017.818,15.5,6.9,2,61.04,11.2,4,NA,NA,NA,NA,NA,NA,25,34,95.41,1.56,us-101
31,506,465,1118847029500,43.964,1989.844,6452572.874,1872013.769,15.5,6.9,2,62.18,8.5,4,NA,NA,NA,NA,NA,NA,25,34,95.74,1.54,us-101
31,507,465,1118847029600,44.06,1996.161,6452577.67,1872009.735,15.5,6.9,2,62.76,1.41,4,NA,NA,NA,NA,NA,NA,25,34,95.93,1.53,us-101
31,508,465,1118847029700,44.116,2002.447,6452582.507,1872005.719,15.5,6.9,2,62.89,1.13,4,NA,NA,NA,NA,NA,NA,25,34,96.14,1.53,us-101
31,509,465,1118847029800,44.141,2008.745,6452587.374,1872001.718,15.5,6.9,2,62.97,0.55,4,NA,NA,NA,NA,NA,NA,25,34,96.35,1.53,us-101
31,510,465,1118847029900,44.16,2015.048,6452592.248,1871997.72,15.5,6.9,2,63.01,0.1,4,NA,NA,NA,NA,NA,NA,25,34,96.57,1.53,us-101
31,511,465,1118847030000,44.185,2021.352,6452597.115,1871993.719,15.5,6.9,2,62.99,-0.38,4,NA,NA,NA,NA,NA,NA,25,34,96.77,1.54,us-101
31,512,465,1118847030100,44.211,2027.644,6452601.982,1871989.718,15.5,6.9,2,62.99,0.26,4,NA,NA,NA,NA,NA,NA,25,34,96.98,1.54,us-101
31,513,465,1118847030200,44.237,2033.923,6452606.849,1871985.716,15.5,6.9,2,63.23,3.7,4,NA,NA,NA,NA,NA,NA,0,34,0,0,us-101
31,514,465,1118847030300,44.243,2040.251,6452611.698,1871981.755,15.5,6.9,2,63.7,6.07,4,NA,NA,NA,NA,NA,NA,0,34,0,0,us-101
31,515,465,1118847030400,44.232,2046.655,6452616.669,1871977.716,15.5,6.9,2,64.16,4.73,4,NA,NA,NA,NA,NA,NA,0,34,0,0,us-101
31,516,465,1118847030500,44.305,2053.108,6452621.712,1871973.511,15.5,6.9,2,64.56,2.5,4,NA,NA,NA,NA,NA,NA,0,34,0,0,us-101
31,517,465,1118847030600,44.392,2059.59,6452626.829,1871969.227,15.5,6.9,2,64.79,1.31,4,NA,NA,NA,NA,NA,NA,0,34,0,0,us-101
31,518,465,1118847030700,44.467,2066.074,6452632.035,1871964.987,15.5,6.9,2,64.88,1.35,4,NA,NA,NA,NA,NA,NA,0,34,0,0,us-101
31,519,465,1118847030800,44.465,2072.571,6452637.173,1871960.901,15.5,6.9,2,64.97,0.43,4,NA,NA,NA,NA,NA,NA,0,34,0,0,us-101
31,520,465,1118847030900,44.452,2079.08,6452642.233,1871956.891,15.5,6.9,2,64.99,-0.6,4,NA,NA,NA,NA,NA,NA,0,34,0,0,us-101
31,521,465,1118847031000,44.452,2085.571,6452647.319,1871952.843,15.5,6.9,2,64.96,0.16,4,NA,NA,NA,NA,NA,NA,0,34,0,0,us-101
31,522,465,1118847031100,44.451,2092.063,6452652.405,1871948.796,15.5,6.9,2,65,0.67,4,NA,NA,NA,NA,NA,NA,0,34,0,0,us-101
31,523,465,1118847031200,44.451,2098.568,6452657.492,1871944.748,15.5,6.9,2,65.06,0.52,4,NA,NA,NA,NA,NA,NA,0,34,0,0,us-101
31,524,465,1118847031300,44.45,2105.078,6452662.578,1871940.701,15.5,6.9,2,65.09,0.23,4,NA,NA,NA,NA,NA,NA,0,34,0,0,us-101
31,525,465,1118847031400,44.446,2111.601,6452667.664,1871936.653,15.5,6.9,2,65.09,0,4,NA,NA,NA,NA,NA,NA,0,34,0,0,us-101
31,526,465,1118847031500,44.441,2118.1,6452672.75,1871932.606,15.5,6.9,2,65.09,0,4,NA,NA,NA,NA,NA,NA,0,34,0,0,us-101
31,527,465,1118847031600,44.436,2124.601,6452677.836,1871928.558,15.5,6.9,2,65.09,0,4,NA,NA,NA,NA,NA,NA,0,34,0,0,us-101
32,64,438,1118846985300,14.85,34.916,6451138.533,1873346.388,16.5,5.9,2,28.79,0,2,NA,NA,NA,NA,NA,NA,26,0,36.09,1.25,us-101
32,65,438,1118846985400,14.835,37.916,6451140.549,1873344.167,16.5,5.9,2,28.79,0,2,NA,NA,NA,NA,NA,NA,26,0,35.9,1.25,us-101
32,66,438,1118846985500,14.819,40.916,6451142.566,1873341.946,16.5,5.9,2,28.79,0,2,NA,NA,NA,NA,NA,NA,26,0,35.56,1.24,us-101
32,67,438,1118846985600,14.804,43.916,6451144.582,1873339.724,16.5,5.9,2,28.79,0,2,NA,NA,NA,NA,NA,NA,26,0,35.16,1.22,us-101
32,68,438,1118846985700,14.789,46.916,6451146.598,1873337.503,16.5,5.9,2,28.79,0,2,NA,NA,NA,NA,NA,NA,26,0,34.82,1.21,us-101
32,69,438,1118846985800,14.811,49.883,6451148.585,1873335.259,16.5,5.9,2,28.79,-9.35,2,NA,NA,NA,NA,NA,NA,26,0,34.64,1.2,us-101
32,70,438,1118846985900,14.794,52.72,6451150.483,1873333.172,16.5,5.9,2,27.9,-9.59,2,NA,NA,NA,NA,NA,NA,26,0,34.62,1.24,us-101
32,71,438,1118846986000,14.744,55.432,6451152.332,1873331.188,16.5,5.9,2,27.23,-4.64,2,NA,NA,NA,NA,NA,NA,26,0,34.64,1.27,us-101
32,72,438,1118846986100,14.731,58.093,6451154.094,1873329.247,16.5,5.9,2,27.03,1.04,2,NA,NA,NA,NA,NA,NA,26,0,34.64,1.28,us-101
32,73,438,1118846986200,14.717,60.784,6451155.907,1873327.25,16.5,5.9,2,27.2,3.3,2,NA,NA,NA,NA,NA,NA,26,0,34.65,1.27,us-101
